1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,AVERAGE
87.87,92.92,90.9,81.81,53.53,56.56,64.64,74.74,86.86,70.7,79.79,84.84,90.9,52.52,97.97,77.77
55.55,67.67,93.93,86.86,72.72,76.76,71.71,69.69,77.77,55.55,89.89,53.53,86.86,52.52,96.96,73.86466667
99.99,64.64,83.83,79.79,86.86,89.89,98.98,81.81,94.94,97.97,83.83,87.87,65.65,53.53,76.76,83.08933333
56.56,89.89,88.88,98.98,91.91,63.63,54.54,73.73,65.65,97.97,60.6,50.5,54.54,87.87,93.93,75.27866667
61.61,55.55,82.82,95.95,91.91,89.89,80.8,55.55,81.81,81.81,78.78,82.82,97.97,58.58,51.51,76.49066667
85.85,79.79,84.84,94.94,81.81,69.69,94.94,55.55,99.99,52.52,80.8,72.72,70.7,80.8,68.68,78.24133333
64.64,85.85,54.54,75.75,71.71,98.98,73.73,53.53,66.66,84.84,82.82,63.63,73.73,66.66,97.97,74.336
96.96,92.92,80.8,99.99,52.52,78.78,73.73,88.88,69.69,67.67,95.95,83.83,52.52,88.88,94.94,81.204
52.52,65.65,63.63,80.8,73.73,55.55,51.51,75.75,63.63,85.85,89.89,57.57,78.78,89.89,90.9,71.71
51.51,65.65,65.65,94.94,67.67,53.53,57.57,60.6,52.52,56.56,79.79,52.52,58.58,92.92,62.62,64.842
68.68,78.78,75.75,84.84,80.8,77.77,56.56,78.78,67.67,51.51,89.89,64.64,62.62,84.84,54.54,71.84466667
93.93,85.85,89.89,62.62,72.72,87.87,99.99,99.99,97.97,58.58,62.62,91.91,90.9,70.7,80.8,83.08933333
95.95,52.52,70.7,62.62,82.82,87.87,70.7,92.92,70.7,72.72,52.52,72.72,87.87,79.79,65.65,74.538
53.53,50.5,95.95,88.88,57.57,78.78,93.93,98.98,86.86,69.69,79.79,57.57,86.86,72.72,91.91,77.568
87.87,90.9,55.55,84.84,76.76,89.89,53.53,69.69,84.84,52.52,50.5,51.51,61.61,86.86,80.8,71.84466667
67.67,88.88,90.9,94.94,90.9,54.54,84.84,90.9,80.8,65.65,81.81,71.71,82.82,98.98,99.99,83.022
98.98,97.97,66.66,97.97,69.69,74.74,50.5,55.55,60.6,54.54,58.58,50.5,96.96,68.68,79.79,72.114
65.65,62.62,75.75,75.75,92.92,95.95,90.9,63.63,78.78,81.81,53.53,80.8,86.86,90.9,67.67,77.568
94.94,65.65,98.98,78.78,56.56,52.52,67.67,75.75,68.68,61.61,82.82,90.9,84.84,95.95,97.97,78.24133333
55.55,71.71,66.66,56.56,74.74,70.7,66.66,63.63,94.94,57.57,91.91,91.91,86.86,64.64,74.74,72.58533333
52.52,89.89,70.7,64.64,68.68,53.53,55.55,54.54,95.95,68.68,98.98,95.95,67.67,55.55,67.67,70.7
80.8,66.66,83.83,81.81,88.88,99.99,89.89,92.92,80.8,78.78,80.8,81.81,53.53,92.92,61.61,81.002
93.93,76.76,61.61,88.88,95.95,53.53,76.76,63.63,73.73,91.91,86.86,83.83,85.85,67.67,74.74,78.376
75.75,96.96,85.85,96.96,83.83,87.87,87.87,83.83,71.71,87.87,62.62,56.56,74.74,57.57,73.73,78.91466667
73.73,99.99,66.66,63.63,92.92,90.9,62.62,90.9,52.52,81.81,67.67,55.55,91.91,74.74,89.89,77.02933333
54.54,68.68,69.69,67.67,61.61,77.77,79.79,56.56,81.81,81.81,53.53,62.62,84.84,86.86,93.93,72.114
97.97,76.76,73.73,89.89,74.74,88.88,60.6,58.58,73.73,90.9,87.87,90.9,78.78,67.67,60.6,78.10666667
53.53,94.94,51.51,79.79,71.71,67.67,89.89,93.93,92.92,92.92,86.86,78.78,86.86,61.61,88.88,79.45333333
61.61,92.92,96.96,66.66,80.8,69.69,50.5,51.51,55.55,89.89,56.56,65.65,72.72,65.65,77.77,70.296
70.7,96.96,98.98,88.88,67.67,70.7,53.53,94.94,94.94,62.62,79.79,73.73,57.57,63.63,89.89,77.63533333
60.6,82.82,84.84,62.62,56.56,66.66,85.85,68.68,71.71,57.57,87.87,56.56,95.95,89.89,50.5,71.912
86.86,52.52,97.97,55.55,58.58,82.82,88.88,55.55,55.55,85.85,60.6,96.96,73.73,78.78,68.68,73.25866667
84.84,76.76,67.67,59.59,63.63,91.91,90.9,85.85,82.82,93.93,85.85,98.98,95.95,68.68,83.83,82.07933333
87.87,94.94,84.84,72.72,59.59,81.81,57.57,85.85,54.54,84.84,87.87,76.76,76.76,97.97,52.52,77.09666667
65.65,97.97,71.71,58.58,97.97,95.95,74.74,83.83,62.62,95.95,67.67,53.53,51.51,62.62,69.69,73.99933333
95.95,83.83,70.7,95.95,93.93,77.77,80.8,90.9,62.62,71.71,79.79,87.87,97.97,90.9,95.95,85.10933333
56.56,89.89,72.72,92.92,73.73,82.82,98.98,50.5,89.89,75.75,86.86,61.61,81.81,64.64,86.86,77.70266667
97.97,80.8,76.76,50.5,81.81,51.51,73.73,63.63,70.7,59.59,71.71,95.95,93.93,75.75,87.87,75.48066667
89.89,69.69,77.77,62.62,66.66,66.66,57.57,85.85,58.58,90.9,88.88,74.74,85.85,51.51,82.82,73.99933333
55.55,86.86,64.64,98.98,92.92,96.96,57.57,91.91,68.68,86.86,63.63,95.95,55.55,70.7,92.92,78.64533333
85.85,88.88,58.58,78.78,75.75,93.93,80.8,71.71,76.76,65.65,86.86,75.75,81.81,74.74,85.85,78.78
94.94,98.98,96.96,77.77,55.55,55.55,70.7,63.63,75.75,73.73,98.98,68.68,85.85,66.66,79.79,77.568
58.58,71.71,96.96,65.65,73.73,78.78,84.84,74.74,72.72,61.61,87.87,53.53,89.89,87.87,51.51,73.99933333
87.87,74.74,58.58,66.66,57.57,80.8,71.71,94.94,75.75,62.62,83.83,62.62,94.94,65.65,51.51,72.65266667
85.85,66.66,84.84,53.53,54.54,59.59,84.84,70.7,57.57,82.82,89.89,65.65,65.65,57.57,85.85,71.03666667
74.74,66.66,51.51,99.99,96.96,68.68,64.64,56.56,90.9,78.78,90.9,99.99,87.87,52.52,63.63,76.28866667
53.53,81.81,99.99,58.58,99.99,65.65,77.77,71.71,76.76,54.54,76.76,54.54,93.93,74.74,95.95,75.75
51.51,80.8,64.64,86.86,61.61,56.56,56.56,94.94,60.6,71.71,58.58,56.56,54.54,52.52,90.9,66.59266667
61.61,87.87,94.94,58.58,81.81,63.63,76.76,92.92,93.93,74.74,87.87,85.85,53.53,89.89,61.61,77.70266667
75.75,60.6,71.71,65.65,87.87,96.96,94.94,78.78,59.59,61.61,88.88,68.68,64.64,69.69,83.83,75.27866667
63.63,55.55,75.75,86.86,69.69,92.92,60.6,87.87,59.59,98.98,73.73,72.72,50.5,61.61,92.92,73.528
70.7,86.86,76.76,56.56,91.91,81.81,74.74,62.62,54.54,86.86,94.94,61.61,78.78,73.73,69.69,74.80733333
87.87,50.5,80.8,87.87,83.83,63.63,51.51,91.91,73.73,50.5,81.81,73.73,75.75,73.73,91.91,74.60533333
84.84,89.89,83.83,50.5,50.5,88.88,65.65,68.68,97.97,67.67,54.54,86.86,55.55,56.56,57.57,70.63266667
77.77,82.82,96.96,86.86,95.95,60.6,54.54,96.96,85.85,94.94,57.57,77.77,65.65,79.79,85.85,79.992
89.89,76.76,69.69,53.53,56.56,74.74,97.97,79.79,98.98,65.65,75.75,97.97,72.72,55.55,55.55,74.74
61.61,82.82,66.66,93.93,83.83,70.7,70.7,93.93,98.98,74.74,75.75,66.66,97.97,74.74,56.56,77.972
95.95,50.5,62.62,52.52,80.8,53.53,91.91,98.98,62.62,86.86,74.74,55.55,71.71,97.97,58.58,72.98933333
73.73,98.98,56.56,82.82,91.91,69.69,61.61,53.53,67.67,94.94,78.78,90.9,63.63,89.89,59.59,75.61533333
69.69,58.58,62.62,64.64,57.57,88.88,99.99,82.82,69.69,78.78,70.7,98.98,74.74,83.83,99.99,77.43333333
91.91,66.66,89.89,51.51,83.83,83.83,72.72,77.77,75.75,52.52,63.63,92.92,65.65,53.53,91.91,74.26866667
83.83,70.7,56.56,72.72,79.79,51.51,50.5,83.83,87.87,59.59,56.56,80.8,87.87,76.76,81.81,72.04666667
56.56,51.51,85.85,58.58,87.87,95.95,53.53,57.57,77.77,75.75,57.57,61.61,84.84,72.72,91.91,71.306
85.85,94.94,94.94,91.91,86.86,66.66,54.54,52.52,76.76,61.61,95.95,69.69,75.75,53.53,73.73,75.68266667
53.53,63.63,91.91,85.85,94.94,77.77,95.95,62.62,70.7,60.6,92.92,92.92,82.82,84.84,83.83,79.65533333
76.76,64.64,99.99,94.94,55.55,54.54,50.5,69.69,55.55,55.55,67.67,99.99,86.86,99.99,74.74,73.79733333
71.71,54.54,93.93,90.9,69.69,51.51,53.53,54.54,56.56,56.56,84.84,60.6,50.5,91.91,98.98,69.35333333
66.66,79.79,50.5,62.62,56.56,99.99,84.84,60.6,93.93,84.84,90.9,59.59,80.8,72.72,89.89,75.61533333
86.86,53.53,91.91,51.51,53.53,52.52,97.97,81.81,62.62,76.76,70.7,67.67,67.67,60.6,94.94,71.37333333
68.68,60.6,71.71,83.83,78.78,65.65,61.61,69.69,54.54,66.66,53.53,64.64,73.73,73.73,86.86,68.94933333
62.62,97.97,58.58,50.5,66.66,72.72,81.81,50.5,98.98,55.55,99.99,65.65,85.85,64.64,89.89,73.46066667
65.65,69.69,72.72,88.88,78.78,96.96,75.75,62.62,75.75,97.97,50.5,51.51,50.5,89.89,95.95,74.87466667
82.82,93.93,83.83,71.71,88.88,90.9,75.75,98.98,87.87,92.92,71.71,61.61,89.89,82.82,63.63,82.48333333
72.72,78.78,96.96,66.66,50.5,55.55,50.5,66.66,82.82,97.97,70.7,63.63,78.78,94.94,90.9,74.538
59.59,81.81,63.63,58.58,94.94,58.58,76.76,81.81,85.85,92.92,76.76,88.88,73.73,82.82,69.69,76.42333333
81.81,83.83,83.83,62.62,97.97,97.97,50.5,58.58,51.51,91.91,67.67,67.67,53.53,70.7,61.61,72.114
63.63,75.75,52.52,55.55,56.56,83.83,90.9,81.81,71.71,54.54,91.91,59.59,66.66,67.67,65.65,69.21866667
77.77,74.74,65.65,82.82,72.72,76.76,67.67,60.6,93.93,75.75,92.92,77.77,82.82,75.75,86.86,77.63533333
92.92,89.89,96.96,96.96,54.54,98.98,84.84,59.59,83.83,75.75,74.74,76.76,89.89,80.8,97.97,83.628
54.54,92.92,85.85,80.8,86.86,98.98,70.7,61.61,99.99,76.76,75.75,74.74,55.55,56.56,85.85,77.164
81.81,76.76,61.61,74.74,85.85,92.92,98.98,53.53,73.73,80.8,76.76,85.85,84.84,97.97,53.53,78.64533333
65.65,90.9,72.72,86.86,50.5,97.97,74.74,75.75,82.82,97.97,57.57,80.8,86.86,54.54,79.79,77.02933333
71.71,86.86,70.7,75.75,64.64,56.56,83.83,74.74,68.68,73.73,65.65,99.99,76.76,72.72,64.64,73.79733333
63.63,58.58,92.92,85.85,94.94,54.54,74.74,60.6,68.68,68.68,96.96,51.51,86.86,95.95,74.74,75.27866667
61.61,81.81,79.79,89.89,63.63,86.86,80.8,89.89,99.99,51.51,51.51,89.89,85.85,79.79,91.91,78.982
99.99,54.54,99.99,51.51,50.5,73.73,56.56,52.52,79.79,87.87,92.92,81.81,83.83,93.93,95.95,77.02933333
82.82,87.87,50.5,87.87,97.97,75.75,91.91,54.54,62.62,71.71,83.83,84.84,86.86,64.64,57.57,76.08666667
56.56,91.91,86.86,88.88,98.98,54.54,76.76,90.9,80.8,94.94,98.98,71.71,68.68,68.68,74.74,80.26133333
55.55,66.66,87.87,69.69,63.63,89.89,73.73,61.61,72.72,71.71,60.6,58.58,87.87,61.61,77.77,70.63266667
50.5,61.61,75.75,72.72,51.51,75.75,75.75,78.78,93.93,81.81,86.86,92.92,68.68,86.86,82.82,75.75
67.67,73.73,82.82,95.95,54.54,72.72,71.71,89.89,80.8,50.5,84.84,55.55,60.6,85.85,50.5,71.84466667
52.52,51.51,54.54,83.83,56.56,64.64,97.97,72.72,80.8,94.94,96.96,64.64,93.93,82.82,97.97,76.42333333
52.52,96.96,94.94,87.87,54.54,95.95,92.92,65.65,88.88,54.54,68.68,77.77,74.74,73.73,85.85,77.70266667
67.67,56.56,53.53,90.9,65.65,58.58,79.79,94.94,80.8,57.57,78.78,52.52,60.6,62.62,66.66,68.478
98.98,91.91,73.73,79.79,57.57,63.63,58.58,55.55,91.91,56.56,66.66,82.82,78.78,88.88,50.5,73.05666667
77.77,84.84,82.82,91.91,65.65,61.61,51.51,83.83,79.79,83.83,50.5,55.55,65.65,89.89,76.76,73.46066667
66.66,76.76,89.89,51.51,53.53,87.87,87.87,69.69,98.98,80.8,88.88,98.98,86.86,86.86,94.94,81.33866667
99.99,84.84,89.89,76.76,96.96,66.66,91.91,52.52,50.5,90.9,91.91,54.54,60.6,68.68,90.9,77.83733333
52.52,60.6,77.77,57.57,89.89,99.99,93.93,72.72,78.78,82.82,69.69,63.63,89.89,65.65,51.51,73.79733333
68.68,60.6,85.85,98.98,96.96,94.94,79.79,96.96,89.89,55.55,74.74,87.87,59.59,55.55,72.72,78.578
81.81,63.63,96.96,66.66,76.76,84.84,66.66,83.83,88.88,59.59,79.79,56.56,72.72,69.69,77.77,75.07666667
76.76,92.92,54.54,68.68,73.73,77.77,81.81,84.84,67.67,74.74,79.79,99.99,95.95,84.84,95.95,80.66533333
84.84,73.73,56.56,86.86,59.59,55.55,99.99,60.6,57.57,53.53,63.63,99.99,84.84,89.89,60.6,72.518
54.54,75.75,71.71,52.52,89.89,76.76,98.98,76.76,86.86,61.61,69.69,92.92,87.87,93.93,59.59,76.62533333
80.8,68.68,99.99,67.67,87.87,98.98,76.76,84.84,87.87,63.63,99.99,62.62,81.81,62.62,71.71,79.72266667
91.91,77.77,64.64,59.59,68.68,57.57,71.71,58.58,97.97,67.67,81.81,99.99,94.94,70.7,99.99,77.568
56.56,72.72,99.99,67.67,71.71,96.96,73.73,54.54,94.94,93.93,78.78,67.67,66.66,54.54,82.82,75.548
96.96,80.8,56.56,58.58,61.61,78.78,51.51,73.73,93.93,83.83,84.84,98.98,92.92,93.93,69.69,78.44333333
66.66,69.69,94.94,89.89,83.83,92.92,75.75,71.71,81.81,58.58,72.72,61.61,83.83,74.74,88.88,77.83733333
83.83,98.98,70.7,69.69,57.57,86.86,72.72,92.92,52.52,79.79,50.5,97.97,74.74,65.65,62.62,74.47066667
51.51,54.54,68.68,91.91,60.6,74.74,99.99,63.63,64.64,53.53,63.63,94.94,66.66,51.51,88.88,69.95933333
58.58,72.72,58.58,91.91,77.77,81.81,57.57,75.75,55.55,86.86,56.56,97.97,81.81,87.87,55.55,73.124
58.58,95.95,59.59,89.89,64.64,75.75,66.66,68.68,53.53,50.5,78.78,94.94,64.64,59.59,58.58,69.35333333
71.71,65.65,51.51,75.75,68.68,61.61,67.67,78.78,74.74,88.88,74.74,74.74,53.53,52.52,94.94,70.36333333
80.8,76.76,85.85,79.79,97.97,92.92,88.88,94.94,86.86,74.74,50.5,54.54,76.76,57.57,67.67,77.77
57.57,58.58,89.89,89.89,78.78,54.54,98.98,70.7,55.55,71.71,92.92,58.58,58.58,94.94,85.85,74.47066667
65.65,53.53,51.51,84.84,95.95,96.96,51.51,84.84,87.87,65.65,95.95,55.55,61.61,64.64,74.74,72.72
56.56,57.57,79.79,88.88,78.78,82.82,55.55,67.67,91.91,98.98,75.75,89.89,71.71,55.55,88.88,76.01933333
93.93,59.59,65.65,65.65,61.61,98.98,88.88,70.7,77.77,61.61,99.99,58.58,51.51,87.87,81.81,74.942
50.5,62.62,98.98,89.89,80.8,76.76,91.91,53.53,81.81,82.82,93.93,95.95,87.87,92.92,68.68,80.598
88.88,72.72,53.53,51.51,74.74,52.52,87.87,74.74,87.87,94.94,95.95,68.68,98.98,59.59,92.92,77.02933333
81.81,93.93,82.82,92.92,94.94,98.98,55.55,78.78,53.53,85.85,55.55,62.62,75.75,88.88,78.78,78.71266667
65.65,88.88,51.51,96.96,94.94,66.66,95.95,75.75,53.53,87.87,83.83,80.8,78.78,75.75,73.73,78.03933333
98.98,89.89,67.67,71.71,57.57,98.98,90.9,83.83,69.69,97.97,58.58,65.65,62.62,80.8,96.96,79.45333333
92.92,84.84,70.7,75.75,59.59,77.77,86.86,82.82,91.91,82.82,93.93,51.51,85.85,61.61,53.53,76.82733333
76.76,82.82,94.94,79.79,81.81,60.6,70.7,67.67,66.66,84.84,99.99,57.57,83.83,66.66,81.81,77.09666667
88.88,65.65,95.95,67.67,88.88,81.81,78.78,58.58,96.96,84.84,64.64,88.88,83.83,82.82,70.7,79.92466667
63.63,72.72,80.8,68.68,69.69,57.57,84.84,50.5,85.85,92.92,57.57,54.54,61.61,59.59,83.83,69.62266667
56.56,92.92,82.82,51.51,83.83,87.87,62.62,70.7,84.84,78.78,58.58,76.76,52.52,90.9,94.94,75.07666667
90.9,62.62,61.61,68.68,91.91,64.64,52.52,97.97,59.59,68.68,81.81,69.69,86.86,94.94,57.57,73.99933333
81.81,58.58,93.93,93.93,66.66,86.86,80.8,82.82,77.77,64.64,99.99,75.75,82.82,73.73,86.86,80.46333333
66.66,86.86,94.94,97.97,57.57,70.7,91.91,93.93,59.59,92.92,62.62,90.9,88.88,76.76,59.59,79.45333333
84.84,94.94,61.61,61.61,99.99,79.79,54.54,67.67,80.8,53.53,63.63,68.68,62.62,92.92,90.9,74.538
92.92,73.73,88.88,58.58,66.66,66.66,81.81,72.72,60.6,94.94,71.71,51.51,53.53,79.79,78.78,72.85466667
99.99,89.89,88.88,57.57,57.57,86.86,80.8,98.98,97.97,56.56,99.99,94.94,69.69,76.76,78.78,82.34866667
99.99,75.75,80.8,95.95,81.81,61.61,94.94,51.51,75.75,55.55,65.65,57.57,71.71,64.64,59.59,72.85466667
54.54,62.62,82.82,61.61,78.78,95.95,86.86,73.73,52.52,68.68,69.69,66.66,85.85,50.5,83.83,71.64266667
81.81,72.72,91.91,52.52,60.6,73.73,89.89,71.71,93.93,61.61,67.67,89.89,54.54,72.72,97.97,75.548
92.92,53.53,92.92,70.7,57.57,58.58,97.97,99.99,50.5,63.63,79.79,85.85,50.5,62.62,73.73,72.72
96.96,93.93,64.64,73.73,52.52,53.53,56.56,74.74,61.61,82.82,60.6,83.83,62.62,53.53,50.5,68.14133333
52.52,73.73,59.59,80.8,68.68,73.73,86.86,59.59,98.98,88.88,60.6,84.84,51.51,60.6,80.8,72.114
75.75,79.79,56.56,90.9,72.72,73.73,86.86,96.96,76.76,62.62,74.74,98.98,96.96,75.75,92.92,80.8
65.65,55.55,81.81,56.56,92.92,90.9,94.94,79.79,82.82,77.77,62.62,60.6,90.9,52.52,91.91,75.81733333
78.78,95.95,90.9,59.59,91.91,90.9,60.6,94.94,74.74,54.54,72.72,61.61,66.66,54.54,96.96,76.356
51.51,62.62,56.56,89.89,54.54,65.65,59.59,96.96,59.59,64.64,77.77,98.98,89.89,86.86,79.79,72.98933333
57.57,87.87,85.85,67.67,94.94,50.5,77.77,86.86,79.79,53.53,64.64,72.72,89.89,68.68,50.5,72.58533333
51.51,61.61,96.96,73.73,98.98,84.84,75.75,85.85,69.69,67.67,67.67,57.57,91.91,79.79,98.98,77.50066667
87.87,93.93,76.76,96.96,95.95,93.93,57.57,86.86,68.68,82.82,88.88,59.59,54.54,98.98,78.78,81.47333333
85.85,51.51,59.59,95.95,78.78,76.76,85.85,82.82,68.68,99.99,62.62,62.62,51.51,65.65,98.98,75.144
86.86,66.66,99.99,67.67,96.96,81.81,64.64,89.89,76.76,58.58,57.57,51.51,82.82,79.79,73.73,75.68266667
74.74,50.5,89.89,65.65,55.55,68.68,68.68,96.96,67.67,84.84,56.56,62.62,73.73,97.97,67.67,72.114
74.74,74.74,90.9,66.66,90.9,85.85,63.63,88.88,82.82,61.61,58.58,79.79,66.66,71.71,69.69,75.144
90.9,50.5,65.65,55.55,78.78,69.69,57.57,74.74,98.98,59.59,96.96,84.84,65.65,60.6,60.6,71.37333333
67.67,52.52,88.88,57.57,75.75,55.55,59.59,93.93,75.75,64.64,59.59,91.91,59.59,70.7,74.74,69.892
68.68,98.98,88.88,68.68,78.78,57.57,71.71,83.83,53.53,92.92,81.81,92.92,63.63,71.71,98.98,78.174
86.86,73.73,89.89,89.89,50.5,55.55,54.54,62.62,64.64,89.89,76.76,66.66,84.84,65.65,87.87,73.326
66.66,58.58,70.7,63.63,70.7,75.75,76.76,84.84,63.63,70.7,57.57,80.8,93.93,61.61,54.54,70.02666667
90.9,84.84,95.95,91.91,82.82,51.51,82.82,56.56,72.72,80.8,52.52,85.85,69.69,88.88,91.91,78.64533333
78.78,77.77,62.62,88.88,79.79,59.59,60.6,58.58,63.63,56.56,63.63,94.94,91.91,88.88,81.81,73.86466667
89.89,58.58,90.9,95.95,90.9,95.95,72.72,81.81,88.88,61.61,53.53,65.65,62.62,52.52,89.89,76.76
72.72,95.95,98.98,52.52,91.91,80.8,57.57,78.78,74.74,88.88,95.95,96.96,87.87,63.63,61.61,79.92466667
73.73,84.84,99.99,80.8,78.78,52.52,93.93,93.93,75.75,60.6,65.65,87.87,54.54,79.79,87.87,78.03933333
75.75,50.5,78.78,73.73,62.62,90.9,85.85,62.62,65.65,68.68,80.8,59.59,85.85,87.87,95.95,75.00933333
67.67,96.96,93.93,98.98,72.72,88.88,50.5,65.65,70.7,86.86,97.97,88.88,53.53,71.71,63.63,77.90466667
62.62,74.74,50.5,70.7,89.89,76.76,51.51,69.69,64.64,68.68,61.61,72.72,65.65,89.89,59.59,68.61266667
54.54,75.75,67.67,83.83,71.71,81.81,54.54,70.7,95.95,51.51,76.76,51.51,87.87,75.75,95.95,73.05666667
80.8,88.88,54.54,88.88,73.73,76.76,55.55,69.69,52.52,59.59,59.59,86.86,88.88,67.67,67.67,71.44066667
61.61,77.77,87.87,68.68,71.71,90.9,89.89,68.68,81.81,97.97,57.57,86.86,51.51,50.5,86.86,75.346
64.64,96.96,55.55,59.59,83.83,66.66,83.83,82.82,70.7,97.97,71.71,77.77,57.57,90.9,68.68,75.27866667
64.64,87.87,76.76,66.66,93.93,73.73,90.9,97.97,62.62,82.82,95.95,97.97,60.6,78.78,63.63,79.65533333
60.6,85.85,77.77,91.91,85.85,78.78,90.9,65.65,54.54,53.53,51.51,82.82,86.86,82.82,88.88,75.88466667
61.61,50.5,90.9,58.58,82.82,58.58,94.94,99.99,71.71,92.92,90.9,97.97,85.85,78.78,80.8,79.79
78.78,74.74,79.79,95.95,55.55,58.58,91.91,93.93,85.85,55.55,90.9,58.58,82.82,88.88,77.77,77.972
65.65,77.77,94.94,64.64,84.84,77.77,75.75,53.53,92.92,85.85,84.84,74.74,77.77,73.73,88.88,78.24133333
64.64,53.53,60.6,66.66,80.8,89.89,52.52,52.52,87.87,50.5,62.62,76.76,90.9,89.89,88.88,71.23866667
64.64,50.5,85.85,64.64,58.58,63.63,97.97,83.83,76.76,51.51,62.62,65.65,60.6,69.69,56.56,67.53533333
78.78,89.89,52.52,81.81,81.81,56.56,95.95,64.64,75.75,88.88,79.79,63.63,78.78,75.75,55.55,74.67266667
70.7,78.78,84.84,86.86,92.92,62.62,89.89,95.95,95.95,64.64,92.92,60.6,99.99,62.62,50.5,79.31866667
64.64,62.62,59.59,73.73,85.85,68.68,93.93,99.99,74.74,81.81,78.78,94.94,82.82,60.6,73.73,77.09666667
69.69,76.76,94.94,75.75,53.53,66.66,81.81,64.64,61.61,51.51,51.51,69.69,57.57,61.61,62.62,66.66
66.66,93.93,99.99,58.58,94.94,55.55,83.83,70.7,90.9,64.64,97.97,90.9,85.85,94.94,94.94,82.95466667
93.93,81.81,83.83,78.78,69.69,63.63,53.53,90.9,57.57,81.81,71.71,84.84,84.84,90.9,76.76,77.63533333
84.84,89.89,74.74,59.59,53.53,75.75,59.59,91.91,97.97,54.54,76.76,93.93,51.51,95.95,99.99,77.366
72.72,81.81,59.59,71.71,81.81,58.58,78.78,75.75,93.93,60.6,66.66,97.97,64.64,77.77,92.92,75.68266667
81.81,75.75,71.71,93.93,68.68,83.83,76.76,87.87,64.64,64.64,69.69,75.75,86.86,52.52,98.98,76.89466667
75.75,54.54,70.7,78.78,67.67,97.97,67.67,85.85,63.63,93.93,72.72,52.52,58.58,96.96,58.58,73.05666667
79.79,89.89,91.91,99.99,55.55,59.59,69.69,59.59,75.75,75.75,51.51,53.53,56.56,97.97,96.96,74.26866667
65.65,83.83,68.68,94.94,63.63,88.88,93.93,51.51,75.75,88.88,63.63,80.8,93.93,65.65,96.96,78.44333333
62.62,82.82,74.74,58.58,94.94,76.76,88.88,91.91,88.88,89.89,60.6,64.64,92.92,87.87,64.64,78.71266667
77.77,63.63,83.83,76.76,79.79,55.55,70.7,54.54,99.99,57.57,53.53,83.83,98.98,53.53,73.73,72.24866667
96.96,66.66,95.95,91.91,77.77,63.63,66.66,54.54,80.8,81.81,64.64,66.66,56.56,60.6,69.69,72.98933333
80.8,63.63,99.99,71.71,58.58,74.74,57.57,77.77,75.75,91.91,73.73,89.89,60.6,79.79,69.69,75.07666667
56.56,83.83,95.95,90.9,85.85,66.66,89.89,50.5,90.9,87.87,69.69,73.73,60.6,57.57,52.52,74.20133333
64.64,53.53,54.54,59.59,54.54,74.74,65.65,65.65,74.74,72.72,79.79,99.99,96.96,78.78,64.64,70.7
61.61,90.9,66.66,65.65,58.58,87.87,79.79,63.63,55.55,54.54,78.78,85.85,79.79,55.55,90.9,71.71
68.68,91.91,60.6,86.86,64.64,78.78,53.53,99.99,74.74,98.98,57.57,80.8,67.67,77.77,74.74,75.81733333
57.57,92.92,72.72,50.5,69.69,75.75,74.74,83.83,70.7,93.93,69.69,99.99,88.88,61.61,58.58,74.74
97.97,54.54,68.68,74.74,71.71,84.84,55.55,89.89,57.57,69.69,50.5,57.57,84.84,92.92,99.99,74.06666667
81.81,67.67,59.59,68.68,96.96,83.83,54.54,88.88,55.55,64.64,50.5,55.55,61.61,76.76,68.68,69.01666667
76.76,98.98,86.86,56.56,94.94,71.71,91.91,80.8,83.83,98.98,79.79,66.66,58.58,53.53,92.92,79.52066667
68.68,66.66,94.94,70.7,97.97,90.9,81.81,69.69,95.95,94.94,87.87,90.9,65.65,88.88,59.59,81.67533333
53.53,79.79,79.79,62.62,62.62,84.84,87.87,68.68,95.95,93.93,60.6,96.96,97.97,69.69,93.93,79.25133333
58.58,74.74,54.54,81.81,63.63,77.77,50.5,90.9,89.89,61.61,86.86,95.95,93.93,50.5,77.77,73.932
59.59,84.84,81.81,58.58,73.73,80.8,85.85,74.74,93.93,78.78,80.8,71.71,92.92,74.74,80.8,78.24133333
70.7,82.82,86.86,59.59,53.53,72.72,68.68,97.97,96.96,95.95,74.74,77.77,51.51,72.72,81.81,76.28866667
62.62,95.95,65.65,72.72,52.52,81.81,65.65,80.8,68.68,79.79,52.52,70.7,67.67,85.85,67.67,71.37333333
61.61,85.85,56.56,64.64,70.7,58.58,57.57,84.84,62.62,65.65,58.58,66.66,60.6,94.94,99.99,69.95933333
79.79,94.94,98.98,63.63,98.98,90.9,76.76,77.77,73.73,85.85,71.71,93.93,62.62,75.75,96.96,82.82
79.79,73.73,96.96,88.88,89.89,61.61,82.82,79.79,66.66,59.59,58.58,91.91,94.94,73.73,59.59,77.23133333
82.82,91.91,78.78,72.72,71.71,99.99,72.72,57.57,54.54,83.83,77.77,80.8,75.75,63.63,67.67,75.48066667
91.91,87.87,66.66,50.5,53.53,58.58,97.97,86.86,51.51,95.95,57.57,57.57,65.65,91.91,92.92,73.79733333
78.78,50.5,80.8,79.79,70.7,52.52,94.94,89.89,64.64,89.89,60.6,60.6,63.63,87.87,97.97,74.87466667
89.89,60.6,93.93,51.51,69.69,89.89,58.58,65.65,72.72,93.93,80.8,75.75,50.5,66.66,61.61,72.114
